2.310000014088879790e-03
2.310000008208374939e-03
2.310000002282084231e-03
2.309999996319369534e-03
2.309999990329769659e-03
2.309999984322779181e-03
2.309999978308274748e-03
2.309999972295964307e-03
2.309999966295803869e-03
2.309999960317661409e-03
2.309999954371519826e-03
2.309999948467345108e-03
2.309999942615101939e-03
2.309999936824640512e-03
2.309999931105828370e-03
2.309999925468444581e-03
2.309999919922076528e-03
2.309999914476290779e-03
2.309999909140412339e-03
2.309999903923700727e-03
2.309999898835095409e-03
2.309999893883398804e-03
2.309999889077181314e-03
2.309999884424680707e-03
