-1.200790330865870829e-02 -1.677846529568466361e-02 -2.245163832384060310e-02 -2.993383219713410121e-02 -3.972248326459881101e-02 -5.237551943478709060e-02 -6.844995410414768389e-02 -8.837448402862679853e-02 -1.122404227168170149e-01 -1.395373360327059609e-01 -1.687648600809260879e-01 -1.982393482273969720e-01 -2.254693489703274989e-01 -2.486383587787979188e-01 -2.669695459620630706e-01 -2.806877178403086037e-01 -2.905702803413082735e-01 -2.975084935919358187e-01 -3.022814916807543550e-01 -3.055032959894756761e-01 -3.076318746617353606e-01 -3.090223568008581556e-01 -3.099020943241108661e-01 -3.104433695563637019e-01 -3.107658396052477845e-01 -3.109487900847561215e-01 -3.110461561792107199e-01 -3.110923393996818942e-01 -3.111095133988089900e-01 -3.111110629207814449e-01 -3.111053914752712757e-01 -3.110966256755435255e-01 -3.110881740698456799e-01 -3.110801202121225573e-01 -3.110734557176789705e-01 -3.110676131405194500e-01 -3.110648243240100030e-01 -3.110615276551862984e-01 -3.110610123056536946e-01 -3.110608546935248464e-01
-6.975790330865870581e-02 -7.437984228169079726e-02 -8.000200207694416199e-02 -8.741679384051047330e-02 -9.711727271094239278e-02 -1.096567322316549520e-01 -1.255883004124625224e-01 -1.453392764197239673e-01 -1.690043735751563247e-01 -1.960830874549106262e-01 -2.250917842963076898e-01 -2.543594740276631794e-01 -2.814043240715747296e-01 -3.044084092547690301e-01 -3.225893255138554405e-01 -3.361692910663498512e-01 -3.459275625406621479e-01 -3.527585804429934080e-01 -3.574431505611311288e-01 -3.605949735731274197e-01 -3.626701690314040327e-01 -3.640204561628722080e-01 -3.648709556409810428e-01 -3.653913777910721139e-01 -3.656992154584888799e-01 -3.658721474414562413e-01 -3.659626893352070920e-01 -3.660044530188711898e-01 -3.660187327986917927e-01 -3.660183802479176074e-01 -3.660114932533237164e-01 -3.660020744737633169e-01 -3.659931345122251489e-01 -3.659850182361192861e-01 -3.659782259680514072e-01 -3.659722465996538276e-01 -3.659695085652991398e-01 -3.659661197142584088e-01 -3.659656070914573123e-01 -3.659654514137841153e-01
-1.275079033086587155e-01 -1.319900664285517944e-01 -1.375640307317391731e-01 -1.449150224718472324e-01 -1.545318176251913866e-01 -1.669630925652948183e-01 -1.827579213883702147e-01 -2.023417220285260998e-01 -2.258117053782980888e-01 -2.526760306353981189e-01 -2.814665443611806261e-01 -3.105243398736112770e-01 -3.373778048848717348e-01 -3.602092068877687514e-01 -3.782322762670907723e-01 -3.916676638064486848e-01 -4.012967314280185271e-01 -4.080169329193433225e-01 -4.126105760026093083e-01 -4.156904455034244883e-01 -4.177108459208120350e-01 -4.190202443251955233e-01 -4.198409080575499219e-01 -4.203400742199897011e-01 -4.206330204691485219e-01 -4.207957584015035168e-01 -4.208793734884898052e-01 -4.209166387049187996e-01 -4.209279762160869076e-01 -4.209257084053022457e-01 -4.209176013261760052e-01 -4.209075182752713418e-01 -4.208980951554383565e-01 -4.208898909857310966e-01 -4.208829795857922385e-01 -4.208768744604348688e-01 -4.208741818446227745e-01 -4.208707104986425529e-01 -4.208702015179922595e-01 -4.208700480081419837e-01
-1.852579033086587112e-01 -1.896090484826180866e-01 -1.951376059795041640e-01 -2.024283629669007267e-01 -2.119659174496023313e-01 -2.242943467957816961e-01 -2.399585067832147034e-01 -2.593814593058720308e-01 -2.826620240601417922e-01 -3.093157714635753619e-01 -3.378887826163758934e-01 -3.667336485477351582e-01 -3.933895535859419645e-01 -4.160405543800294592e-01 -4.338982236156080918e-01 -4.471826777820752108e-01 -4.566776469537657257e-01 -4.632834324208619514e-01 -4.677834704891318252e-01 -4.707896406649104137e-01 -4.727540346978210684e-01 -4.740215366386266727e-01 -4.748117704174258935e-01 -4.752892991218382601e-01 -4.755672192240180673e-01 -4.757195951630355801e-01 -4.757961920495598629e-01 -4.758288795326316434e-01 -4.758371183931395798e-01 -4.758330407123173567e-01 -4.758237123402553892e-01 -4.758129544777056075e-01 -4.758030549079214633e-01 -4.757946188726066561e-01 -4.757877140842290964e-01 -4.757814963617025272e-01 -4.757788433662902827e-01 -4.757752999971955332e-01 -4.757747955870071377e-01 -4.757746444776932426e-01
-2.430079033086587070e-01 -2.472367036836095600e-01 -2.527226153231095784e-01 -2.599566675464717314e-01 -2.694193806349363118e-01 -2.816502518449042203e-01 -2.971897578979016408e-01 -3.164581379915116233e-01 -3.395549445948153888e-01 -3.660019203148735523e-01 -3.943581398020479800e-01 -4.229870954135747652e-01 -4.494393214144173365e-01 -4.719022429320262058e-01 -4.895869829244577365e-01 -5.027141668493473325e-01 -5.120701632160745698e-01 -5.185579560956452561e-01 -5.229618953255971148e-01 -5.258924859578905098e-01 -5.277996657565333649e-01 -5.290244235448143817e-01 -5.297836529796108307e-01 -5.302391600959682760e-01 -5.305016779576114949e-01 -5.306435311039104930e-01 -5.307131283904499286e-01 -5.307410661944361729e-01 -5.307462950179905325e-01 -5.307403703583608578e-01 -5.307298230270108830e-01 -5.307183805426515244e-01 -5.307080127116973189e-01 -5.306993449918170347e-01 -5.306924267605175327e-01 -5.306861119588253128e-01 -5.306834923616077226e-01 -5.306798882010770324e-01 -5.306793893007939467e-01 -5.306792408236982173e-01
-3.007579033086587028e-01 -3.048729517109319831e-01 -3.103189520091533815e-01 -3.174997956903037877e-01 -3.268920245355245724e-01 -3.390305750767304560e-01 -3.544513874621311733e-01 -3.735714190169361348e-01 -3.964900909560629683e-01 -4.227340920909542499e-01 -4.508742551691677369e-01 -4.792843685505518980e-01 -5.055268487779122077e-01 -5.277940522980882898e-01 -5.452983595553420049e-01 -5.582619570175849644e-01 -5.674741284829081245e-01 -5.738403768654114501e-01 -5.781456198983070394e-01 -5.809989063198471859e-01 -5.828476684406910246e-01 -5.840288415058421112e-01 -5.847565035811226331e-01 -5.851896160698022431e-01 -5.854365039104260093e-01 -5.855676817552017965e-01 -5.856301634402590883e-01 -5.856533156068662871e-01 -5.856554992226993273e-01 -5.856476881193884987e-01 -5.856359302212824636e-01 -5.856237940160805566e-01 -5.856129675466400508e-01 -5.856040687047482374e-01 -5.855971124272199013e-01 -5.855907209256407953e-01 -5.855881280976422687e-01 -5.855844751038392637e-01 -5.855839826621876965e-01 -5.855838370475847654e-01
-3.585079033086587263e-01 -3.625177166322882116e-01 -3.679265149628622167e-01 -3.750576140542013492e-01 -3.843836753077721768e-01 -3.964350941812402329e-01 -4.117431195152683188e-01 -4.307209744069540047e-01 -4.534670960712302579e-01 -4.795119062505110441e-01 -5.074367665802059779e-01 -5.356251488805978678e-01 -5.616518653529177785e-01 -5.837157508430611541e-01 -6.010321488949589286e-01 -6.138258664708612367e-01 -6.228893852164761880e-01 -6.291305634527638579e-01 -6.333346413601947944e-01 -6.361088270487441632e-01 -6.378979686435589658e-01 -6.390346755989588790e-01 -6.397302155536943591e-01 -6.401405759164466858e-01 -6.403716695019425753e-01 -6.404920272353251676e-01 -6.405472249896676518e-01 -6.405656180499935681e-01 -6.405647243243839384e-01 -6.405549349521264535e-01 -6.405420308807298069e-01 -6.405291925515363971e-01 -6.405179184346971866e-01 -6.405087893707565039e-01 -6.405017166381559157e-01 -6.404953229563830064e-01 -6.404927498868313585e-01 -6.404890607015247816e-01 -6.404885756745695158e-01 -6.404884331509429485e-01
-4.162579033086586944e-01 -4.201709268545786857e-01 -4.255452087257131644e-01 -4.326299963903161294e-01 -4.418941678120336114e-01 -4.538635970609704584e-01 -4.690646892888438724e-01 -4.879064871800858350e-01 -5.104856017699833659e-01 -5.363349868308457946e-01 -5.640453105991396487e-01 -5.920091102865785437e-01 -6.178140901824232811e-01 -6.396670955999165242e-01 -6.567881363861921562e-01 -6.694057055925273225e-01 -6.783157701001245599e-01 -6.844283804102962998e-01 -6.885287695580029066e-01 -6.912222067264882641e-01 -6.929504514868281007e-01 -6.940419493913363436e-01 -6.947048299354027234e-01 -6.950920844788182063e-01 -6.953071454265770113e-01 -6.954165480632413798e-01 -6.954643845882155784e-01 -6.954779640858774759e-01 -6.954739638583063988e-01 -6.954621859205634138e-01 -6.954481221062945862e-01 -6.954345739363400059e-01 -6.954228644440456630e-01 -6.954135063443496190e-01 -6.954063170864316357e-01 -6.953999177675813659e-01 -6.953973570974408824e-01 -6.953936449927494712e-01 -6.953931683418702603e-01 -6.953930291355302495e-01
-4.740079033086587179e-01 -4.778325150770565966e-01 -4.831749433957362450e-01 -4.902168234705526761e-01 -4.994233455178160863e-01 -5.113158817206439055e-01 -5.264158430906754615e-01 -5.451276512478208103e-01 -5.675452587278949634e-01 -5.932029624603939455e-01 -6.206995225708951125e-01 -6.484359197225177951e-01 -6.740132317701863496e-01 -6.956478323282360154e-01 -7.125660975621169735e-01 -7.250012769927171030e-01 -7.337531140676792907e-01 -7.397336881515569340e-01 -7.437279587569469719e-01 -7.463388993369056701e-01 -7.480051158250584642e-01 -7.490506025651784139e-01 -7.496802989973182507e-01 -7.500441052067984282e-01 -7.502428702113181913e-01 -7.503412233511660423e-01 -7.503816293003409132e-01 -7.503903446077787587e-01 -7.503832116121676998e-01 -7.503694368885369670e-01 -7.503542011636277209e-01 -7.503399361210331131e-01 -7.503278046931666223e-01 -7.503182189714238115e-01 -7.503109131872274240e-01 -7.503045050999167520e-01 -7.503019491648019734e-01 -7.502982279787856479e-01 -7.502977606685684586e-01 -7.502976250032673544e-01
-5.317579033086587970e-01 -5.355024182467195137e-01 -5.408156345704627777e-01 -5.478179830130414096e-01 -5.569710604122549702e-01 -5.687917561597177762e-01 -5.837963381905973970e-01 -6.023841713127938702e-01 -6.246457264050278013e-01 -6.501154663623789354e-01 -6.773990366903818172e-01 -7.049052373156280416e-01 -7.302489881715567011e-01 -7.516576955734793897e-01 -7.683657980827778289e-01 -7.806123755388184593e-01 -7.892012423352311457e-01 -7.950463429838580121e-01 -7.989320425439040418e-01 -8.014588196133408671e-01 -8.030618898474422007e-01 -8.040605530357030073e-01 -8.046565519475473716e-01 -8.049965803755035898e-01 -8.051788800641873634e-01 -8.052660078446741698e-01 -8.052989466590885215e-01 -8.053027508902724785e-01 -8.052924616613261755e-01 -8.052766838500725610e-01 -8.052602655053486824e-01 -8.052452772509632872e-01 -8.052327383547969175e-01 -8.052229265843634520e-01 -8.052155043123001565e-01 -8.052090847200317203e-01 -8.052065256032533425e-01 -8.052028096636399956e-01 -8.052023526596894243e-01 -8.052022207562392619e-01
