1.242771130076696595e+00
1.242771130961511483e+00
1.242771131832398401e+00
1.242771132688144764e+00
1.242771133527546423e+00
1.242771134349411444e+00
1.242771135152554773e+00
1.242771135935808458e+00
1.242771136698017642e+00
1.242771137438046125e+00
1.242771138154774802e+00
1.242771138847107215e+00
1.242771139513968004e+00
1.242771140154308007e+00
1.242771140767104043e+00
1.242771141351359576e+00
1.242771141906108934e+00
1.242771142430419085e+00
1.242771142923389194e+00
1.242771143384151955e+00
1.242771143811881585e+00
1.242771144205783607e+00
1.242771144565108843e+00
1.242771144889146084e+00
1.242771145177228087e+00
