1.200790330865870829e-02 1.661383474724116918e-02 2.208830034321179400e-02 2.924313282166449840e-02 3.847753527646072258e-02 5.019351994921920218e-02 6.470724994398112384e-02 8.209610559339780567e-02 1.019815880125896773e-01 1.233060757972672256e-01 1.441364644460493838e-01 1.624815370594976105e-01 1.762360748384149967e-01 1.845484932587748428e-01 1.879612316000015826e-01 1.879028552540849828e-01 1.859078987750036049e-01 1.831382010922574244e-01 1.802970906538307883e-01 1.777379952466459079e-01 1.756089109631816803e-01 1.738983889398696137e-01 1.725813144679506361e-01 1.715952303531862455e-01 1.708742326186806493e-01 1.703576863954412157e-01 1.699945708080113360e-01 1.697438280326965809e-01 1.695737152972914830e-01 1.694603334472770673e-01 1.693865802344940441e-01 1.693389289858736046e-01 1.693092779608424969e-01 1.692911627983999245e-01 1.692804852072061217e-01 1.692743353406653550e-01 1.692712954595670116e-01 1.692698954307976233e-01 1.692694860266536760e-01 1.692693750521551688e-01
-4.574209669134129269e-02 -4.128062125331732196e-02 -3.585222709962133242e-02 -2.875644975064363396e-02 -1.959590980263614321e-02 -7.968787626722668299e-03 6.444691787831080543e-03 2.373300184014059261e-02 4.354120315437182143e-02 6.485179767678660168e-02 8.578443278642343406e-02 1.043984029837581595e-01 1.186001490236926886e-01 1.274867534358980758e-01 1.315010261289714100e-01 1.319745475229130993e-01 1.303889528692640243e-01 1.279011088576336441e-01 1.252371650105337242e-01 1.227805450867665155e-01 1.207055747715369970e-01 1.190205056723472737e-01 1.177122359851433681e-01 1.167262571200227972e-01 1.160013289710304790e-01 1.154794184231391491e-01 1.151108589451386166e-01 1.148552770971688064e-01 1.146811133140437644e-01 1.145645206210391259e-01 1.144882737563969327e-01 1.144388034180293529e-01 1.144077310603953679e-01 1.143887094234556506e-01 1.143774045418724378e-01 1.143707519943277240e-01 1.143675063226598371e-01 1.143657805704607067e-01 1.143652957391583513e-01 1.143651629418988847e-01
-1.034920966913412954e-01 -9.916586795465863469e-02 -9.378039232458158792e-02 -8.673950973893093663e-02 -7.764740789205007432e-02 -6.610223056064996883e-02 -5.178050956426485246e-02 -3.458298868031614570e-02 -1.484213552310819154e-02 6.462409498400176720e-03 2.749966376212091210e-02 4.637620360465033453e-02 6.100941240822443934e-02 7.044870820164711445e-02 7.504367843880963007e-02 7.603404914866299102e-02 7.485003013299076913e-02 7.264209873314879384e-02 7.015689877769354377e-02 6.780587735701359975e-02 6.578845004005789976e-02 6.413203256917567041e-02 6.283525985293798855e-02 6.185153133058106378e-02 6.112432184243373617e-02 6.059826729966197312e-02 6.022517426476994146e-02 5.996536632217214224e-02 5.978759860471125759e-02 5.966810533022751800e-02 5.958960673710896050e-02 5.953844049527400040e-02 5.950605591769222297e-02 5.948612888129818643e-02 5.947423008439781111e-02 5.946714842057110317e-02 5.946369170747362737e-02 5.946166262031008648e-02 5.946110446996226429e-02 5.946095064138691433e-02
-1.612420966913413189e-01 -1.570419928587127589e-01 -1.516963105107574650e-01 -1.447061969549563731e-01 -1.356771493033757658e-01 -1.242070408874101362e-01 -1.099686160903289439e-01 -9.285211682582426851e-02 -7.316857098260221015e-02 -5.186194137048528996e-02 -3.071713784231606265e-02 -1.158351449173520599e-02 3.466362408253449018e-03 1.343757056367885644e-02 1.859258291460156448e-02 2.008437556225480328e-02 1.929343765358800325e-02 1.736272529527300990e-02 1.505721822822228204e-02 1.281449857093496479e-02 1.085778557868558557e-02 9.233055631039946420e-03 7.950391177986423571e-03 6.971020392916455095e-03 6.243160121776600291e-03 5.714188415751451748e-03 5.337460569119953022e-03 5.074075413799027101e-03 4.893166613094895173e-03 4.771073385739581577e-03 4.690551458933178187e-03 4.637819284146827217e-03 4.604241341617528772e-03 4.583458768077092703e-03 4.570977144336332322e-03 4.563520011966977485e-03 4.559844403179228248e-03 4.557540621180900670e-03 4.556911946826720620e-03 4.556738069114135703e-03
-2.189920966913413147e-01 -2.149090782173997682e-01 -2.096000897650058259e-01 -2.026566516987858835e-01 -1.936853116778061989e-01 -1.822834341016046911e-01 -1.681198690151806674e-01 -1.510746093440372695e-01 -1.314382222951761547e-01 -1.101210921080817279e-01 -8.886527341928748824e-02 -6.947924668058462483e-02 -5.402658530028930234e-02 -4.354355275595384045e-02 -3.784896742856858065e-02 -3.587152828515417086e-02 -3.627854837516474029e-02 -3.793545584839760898e-02 -4.006092050522937903e-02 -4.219306789400700808e-02 -4.408615979032843440e-02 -4.567631994234434140e-02 -4.694235021253101436e-02 -4.791529740388778685e-02 -4.864219235012423592e-02 -4.917285690672409254e-02 -4.955231825125181594e-02 -4.981862459010962668e-02 -5.000221164245253341e-02 -5.012658386227480251e-02 -5.020891427212986757e-02 -5.026307153646455972e-02 -5.029772348099621759e-02 -5.031929833351652531e-02 -5.033233611099185989e-02 -5.034013771739084819e-02 -5.034403915281399078e-02 -5.034658638391872193e-02 -5.034728209714151026e-02 -5.034747485483826585e-02
-2.767420966913413105e-01 -2.727672010816612480e-01 -2.674918311863698772e-01 -2.605910048371217203e-01 -2.516720600727049839e-01 -2.403316092322518860e-01 -2.262344888201545112e-01 -2.092506686979194452e-01 -1.896511840497902279e-01 -1.683148630635204757e-01 -1.469440479824608015e-01 -1.273095264601740439e-01 -1.114670923624885152e-01 -1.004916578765644580e-01 -9.427778005999501443e-02 -9.183079004142710722e-02 -9.186368674867391448e-02 -9.325089249699490546e-02 -9.519654728527067455e-02 -9.721627124043372148e-02 -9.904309845350639518e-02 -1.005959691655553545e-01 -1.018429286890682184e-01 -1.028074317001464594e-01 -1.035317647005327690e-01 -1.040629039038393905e-01 -1.044441944753207591e-01 -1.047127649784202336e-01 -1.048985636590121923e-01 -1.050248833542107990e-01 -1.051088058773257672e-01 -1.051642364840384147e-01 -1.051998487884255318e-01 -1.052221488108462388e-01 -1.052357040886503642e-01 -1.052438290464213916e-01 -1.052479576120620014e-01 -1.052507193411484909e-01 -1.052514779211743967e-01 -1.052516882081110522e-01
-3.344920966913413340e-01 -3.306164333476062089e-01 -3.253716289265519146e-01 -3.185093778764011563e-01 -3.096375470414826081e-01 -2.983517489095335873e-01 -2.843126752451014538e-01 -2.673804728878628190e-01 -2.478075257730049663e-01 -2.264430564219649666e-01 -2.049527677004568949e-01 -1.850729217632601786e-01 -1.688528935114295693e-01 -1.574038404651738610e-01 -1.506907620695634997e-01 -1.477906119325929912e-01 -1.474597751215836194e-01 -1.485820400993765056e-01 -1.503486796673293990e-01 -1.522545366430068936e-01 -1.540127210220170184e-01 -1.555257467692061912e-01 -1.567512917990681043e-01 -1.577053788900634745e-01 -1.584255760065130247e-01 -1.589559799334116508e-01 -1.593381964430410913e-01 -1.596083713346377608e-01 -1.597959104629424754e-01 -1.599238442866285637e-01 -1.600091342647558534e-01 -1.600656795282109079e-01 -1.601021440535969620e-01 -1.601250987640703560e-01 -1.601391286054968666e-01 -1.601475579680012029e-01 -1.601519063739324511e-01 -1.601548591768028051e-01 -1.601556757745281612e-01 -1.601559020653817444e-01
-3.922420966913413021e-01 -3.884568417998045531e-01 -3.832395702464601595e-01 -3.764118830306644181e-01 -3.675819127067472269e-01 -3.563440194235035219e-01 -3.423546072823367425e-01 -3.254641752696288415e-01 -3.059072913571953545e-01 -2.845054549065575422e-01 -2.628907375151524062e-01 -2.427680314118306759e-01 -2.261817925158781106e-01 -2.142772925932596162e-01 -2.070849193361217755e-01 -2.037482726207583417e-01 -2.030646536688934523e-01 -2.039273658080770213e-01 -2.055163265643411563e-01 -2.073072711800413581e-01 -2.089946976223043817e-01 -2.104654884516090896e-01 -2.116673711333483809e-01 -2.126091227160167574e-01 -2.133236355811510832e-01 -2.138521050753204866e-01 -2.142343470707498421e-01 -2.145054649362549137e-01 -2.146942700108747937e-01 -2.148234829147732394e-01 -2.149099090237402421e-01 -2.149674072141975201e-01 -2.150046178074823122e-01 -2.150281539217068216e-01 -2.150426130448329365e-01 -2.150513281201800464e-01 -2.150558806949419699e-01 -2.150590067879887268e-01 -2.150598758941911215e-01 -2.150601164976902735e-01
-4.499920966913413256e-01 -4.462884881517629188e-01 -4.410957355688516768e-01 -4.342986232842043215e-01 -4.255052848267027454e-01 -4.143085707746415047e-01 -4.003604431622147519e-01 -3.835019043673559835e-01 -3.639504984956988265e-01 -3.425018205143178784e-01 -3.207572588400586788e-01 -3.003934817093990572e-01 -2.834516583036859050e-01 -2.711092997442015595e-01 -2.634573557378636632e-01 -2.597011289582498161e-01 -2.586762085536065681e-01 -2.592853523500071589e-01 -2.606984914985225332e-01 -2.623738667383877510e-01 -2.639886792421376471e-01 -2.654150116909110846e-01 -2.665910827178443743e-01 -2.675186344166414765e-01 -2.682259431517182713e-01 -2.687512923219791405e-01 -2.691326639662786069e-01 -2.694040636125203947e-01 -2.695936580839386476e-01 -2.697238124250689872e-01 -2.698111398701836250e-01 -2.698694279158185272e-01 -2.699072774916800310e-01 -2.699313195632860318e-01 -2.699461607567212873e-01 -2.699551427315570185e-01 -2.699598777368578673e-01 -2.699631630331105758e-01 -2.699640785026309331e-01 -2.699643315717810688e-01
-5.077420966913412936e-01 -5.041114290836021805e-01 -4.989401985270871531e-01 -4.921696924490010505e-01 -4.834077788547663235e-01 -4.722455367161330075e-01 -4.583303203299997630e-01 -4.414937636808865529e-01 -4.219371381233621432e-01 -4.004318932831950062e-01 -3.785516273344191607e-01 -3.579479231653934779e-01 -3.406604212565251810e-01 -3.278972379721482033e-01 -3.198052724141990932e-01 -3.156466176541749546e-01 -3.142923752152792516e-01 -3.146545017195971350e-01 -3.158941757901620462e-01 -3.174537018373451702e-01 -3.189942993575797803e-01 -3.203741166552972475e-01 -3.215223275126373181e-01 -3.224338729769231082e-01 -3.231324889262524036e-01 -3.236535475271158369e-01 -3.240331595247078478e-01 -3.243041815396401351e-01 -3.244940879845124582e-01 -3.246248439464575752e-01 -3.247128362774459043e-01 -3.247717500538454538e-01 -3.248101293657482125e-01 -3.248346004519505614e-01 -3.248497748872135604e-01 -3.248590045852900454e-01 -3.248638967876861239e-01 -3.248673287222674233e-01 -3.248682838056027866e-01 -3.248685473494683507e-01
