-5.010956542739032626e-02
2.386995797273159213e-03
2.393342405132904780e-03
2.397540131916538111e-03
2.400309941359076837e-03
2.401886125880086081e-03
2.402395075513034505e-03
2.401908340530148692e-03
2.400528290307945949e-03
2.398242526654621471e-03
2.394664919437412397e-03
2.389489513181293316e-03
2.382619505524035276e-03
2.374186708804666354e-03
2.364604934837562147e-03
2.354513511974794075e-03
2.344763114243071309e-03
2.336384250436007812e-03
2.330539359261956083e-03
2.328435898512508546e-03
2.331116513408302247e-03
2.339074965334919654e-03
2.350338200817363599e-03
2.346316704606001783e-03
